A	B
-1.208E-4	0.01281
-1.219E-4	0.01272
-1.221E-4	0.0125
-1.234E-4	0.01236
-1.241E-4	0.01217
-1.246E-4	0.01209
-1.254E-4	0.01207
-1.257E-4	0.01196
-1.268E-4	0.01182
-1.276E-4	0.01166
-1.284E-4	0.01156
-1.29E-4	0.01144
-1.294E-4	0.01141
-1.302E-4	0.01133
-1.312E-4	0.01124
-1.321E-4	0.01115
-1.327E-4	0.01111
-1.339E-4	0.01114
-1.342E-4	0.01121
-1.352E-4	0.01122
-1.356E-4	0.01119
-1.359E-4	0.01113
-1.377E-4	0.01112
-1.383E-4	0.01115
-1.392E-4	0.01123
-1.394E-4	0.01132
-1.402E-4	0.01136
-1.413E-4	0.01133
-1.417E-4	0.01133
-1.427E-4	0.01136
-1.434E-4	0.01148
-1.444E-4	0.01154
-1.449E-4	0.01149
-1.459E-4	0.01147
-1.464E-4	0.01152
-1.465E-4	0.01159
-1.477E-4	0.01162
-1.479E-4	0.01158
-1.494E-4	0.01162
-1.502E-4	0.01165
-1.512E-4	0.01171
-1.511E-4	0.01175
-1.517E-4	0.01174
-1.537E-4	0.01168
-1.535E-4	0.01167
-1.54E-4	0.01172
-1.549E-4	0.01182
-1.557E-4	0.01185
-1.562E-4	0.01183
-1.576E-4	0.01178
-1.58E-4	0.01185
-1.586E-4	0.01195
-1.593E-4	0.01201
-1.599E-4	0.012
-1.607E-4	0.01195
-1.614E-4	0.01195
-1.626E-4	0.01195
-1.632E-4	0.01197
-1.634E-4	0.01202
-1.644E-4	0.01206
-1.65E-4	0.01203
-1.658E-4	0.01199
-1.666E-4	0.01196
-1.679E-4	0.01191
-1.684E-4	0.01198
-1.682E-4	0.01207
-1.695E-4	0.01211
-1.7E-4	0.01206
-1.711E-4	0.01201
-1.715E-4	0.01201
-1.723E-4	0.01205
-1.727E-4	0.01209
-1.729E-4	0.01212
-1.744E-4	0.01211
-1.749E-4	0.01207
-1.758E-4	0.01206
-1.763E-4	0.01214
-1.772E-4	0.01218
-1.776E-4	0.01215
-1.789E-4	0.0121
-1.795E-4	0.01211
-1.797E-4	0.01215
-1.807E-4	0.01221
-1.805E-4	0.01222
-1.821E-4	0.01214
-1.828E-4	0.01204
-1.84E-4	0.01207
-1.843E-4	0.01217
-1.846E-4	0.01221
-1.854E-4	0.01221
-1.86E-4	0.01213
-1.868E-4	0.01215
-1.876E-4	0.01216
-1.886E-4	0.01217
-1.887E-4	0.01221
-1.895E-4	0.0122
-1.911E-4	0.01215
-1.908E-4	0.01208
-1.926E-4	0.01211
-1.928E-4	0.01211
-1.935E-4	0.01214
-1.94E-4	0.01214
-1.948E-4	0.01211
-1.955E-4	0.01206
-1.96E-4	0.01204
-1.972E-4	0.01207
-1.974E-4	0.01216
-1.984E-4	0.01217
-1.99E-4	0.0121
-1.998E-4	0.01198
-2.006E-4	0.01189
-2.013E-4	0.01189
-2.019E-4	0.0119
-2.024E-4	0.0119
-2.034E-4	0.01182
-2.039E-4	0.01169
-2.051E-4	0.01164
-2.061E-4	0.01162
-2.06E-4	0.01166
-2.069E-4	0.01161
-2.074E-4	0.01153
-2.087E-4	0.01143
-2.092E-4	0.01141
-2.101E-4	0.01143
-2.109E-4	0.01141
-2.11E-4	0.01137
-2.119E-4	0.01129
-2.132E-4	0.01131
-2.142E-4	0.01137
-2.142E-4	0.01145
-2.152E-4	0.01146
-2.16E-4	0.01137
-2.167E-4	0.01129
-2.177E-4	0.01128
-2.179E-4	0.01127
-2.193E-4	0.01129
-2.195E-4	0.01122
-2.203E-4	0.0111
-2.217E-4	0.01097
-2.225E-4	0.01092
-2.23E-4	0.01089
-2.234E-4	0.01087
-2.246E-4	0.01083
-2.251E-4	0.01077
-2.265E-4	0.01071
-2.27E-4	0.01068
-2.282E-4	0.01066
-2.288E-4	0.01073
-2.292E-4	0.01075
-2.296E-4	0.01078
-2.307E-4	0.01086
-2.322E-4	0.01094
-2.327E-4	0.01106
-2.335E-4	0.01119
-2.336E-4	0.01134
-2.346E-4	0.01142
-2.351E-4	0.01147
-2.363E-4	0.01157
-2.372E-4	0.0116
-2.375E-4	0.0117
-2.387E-4	0.01185
-2.386E-4	0.01194
-2.392E-4	0.01196
-2.403E-4	0.01198
-2.413E-4	0.01201
-2.421E-4	0.01202
-2.423E-4	0.01207
-2.434E-4	0.01214
-2.438E-4	0.01212
-2.443E-4	0.0121
-2.46E-4	0.01217
-2.454E-4	0.01228
-2.466E-4	0.01234
-2.472E-4	0.01233
-2.482E-4	0.01224
-2.491E-4	0.01222
-2.497E-4	0.01226
-2.5E-4	0.01236
-2.511E-4	0.01235
-2.517E-4	0.01229
-2.523E-4	0.01226
-2.532E-4	0.01231
-2.539E-4	0.01241
-2.544E-4	0.01246
-2.549E-4	0.01245
-2.554E-4	0.01242
-2.57E-4	0.0124
-2.567E-4	0.01246
-2.579E-4	0.0125
-2.587E-4	0.01244
-2.596E-4	0.01245
-2.597E-4	0.01245
-2.604E-4	0.01251
-2.611E-4	0.01254
-2.616E-4	0.01252
-2.627E-4	0.01247
-2.634E-4	0.01249
-2.64E-4	0.01258
-2.643E-4	0.01259
-2.646E-4	0.01256
-2.661E-4	0.01253
-2.666E-4	0.01253
-2.674E-4	0.01252
-2.678E-4	0.01258
-2.684E-4	0.01265
-2.691E-4	0.01253
-2.701E-4	0.01251
-2.707E-4	0.01257
-2.715E-4	0.01258
-2.722E-4	0.01261
-2.723E-4	0.01262
-2.733E-4	0.0126
-2.739E-4	0.01262
-2.748E-4	0.0126
-2.752E-4	0.01261
-2.759E-4	0.01268
-2.766E-4	0.01272
-2.768E-4	0.01266
-2.78E-4	0.0126
-2.787E-4	0.01263
-2.796E-4	0.01269
-2.801E-4	0.01271
-2.805E-4	0.0126
-2.813E-4	0.01256
-2.818E-4	0.01255
-2.834E-4	0.0126
-2.833E-4	0.01273
-2.841E-4	0.01274
-2.847E-4	0.01271
-2.862E-4	0.01269
-2.863E-4	0.01272
-2.866E-4	0.01272
-2.877E-4	0.01279
-2.874E-4	0.0128
-2.891E-4	0.01271
-2.896E-4	0.01267
-2.901E-4	0.01273
-2.909E-4	0.01279
-2.911E-4	0.01278
-2.923E-4	0.01276
-2.921E-4	0.01269
-2.936E-4	0.01273
-2.941E-4	0.01279
