A	B
1.57E-5	0.02615
1.54E-5	0.02668
1.53E-5	0.02623
1.47E-5	0.02617
1.45E-5	0.02609
1.42E-5	0.02613
1.4E-5	0.02595
1.35E-5	0.02583
1.35E-5	0.02554
1.26E-5	0.02556
1.26E-5	0.02574
1.24E-5	0.02571
1.18E-5	0.02548
1.15E-5	0.02514
1.13E-5	0.0249
1.09E-5	0.02466
1.02E-5	0.02498
1.07E-5	0.02476
9.8E-6	0.0247
9.7E-6	0.02459
9.3E-6	0.02438
8.6E-6	0.0239
8.6E-6	0.02378
8.1E-6	0.02398
7.9E-6	0.02363
7.4E-6	0.02314
6.5E-6	0.02265
6.7E-6	0.02232
6.3E-6	0.022
5.8E-6	0.02194
5.8E-6	0.02191
4.8E-6	0.02196
4.7E-6	0.02165
4.3E-6	0.02171
3.8E-6	0.02167
3.1E-6	0.0219
3.7E-6	0.02238
2.9E-6	0.02375
2.5E-6	0.02559
2.7E-6	0.02738
2E-6	0.02946
2.1E-6	0.03254
1.2E-6	0.03605
1.7E-6	0.03905
9E-7	0.04244
1.3E-6	0.04529
5E-7	0.04814
9E-7	0.04995
7E-7	0.05209
7E-7	0.05194
8E-7	0.0529
5E-7	0.05296
-2E-7	0.05256
-1E-7	0.04958
0	0.04729
-1E-6	0.04323
-3E-7	0.0395
-8E-7	0.03575
-9E-7	0.03203
-1.4E-6	0.03023
-1.9E-6	0.02789
-1.8E-6	0.0259
-2.3E-6	0.02493
-2.3E-6	0.02351
-3.5E-6	0.02262
-3.6E-6	0.02204
-4.1E-6	0.02174
-3.9E-6	0.02147
-4.3E-6	0.02148
-5.1E-6	0.02192
-5.4E-6	0.02194
-6.1E-6	0.02226
-5.8E-6	0.02278
-6.7E-6	0.023
-6.7E-6	0.02307
-7.5E-6	0.02352
-8E-6	0.02406
-7.3E-6	0.02394
-8E-6	0.02435
-8.6E-6	0.02443
-9.3E-6	0.02451
-9.2E-6	0.02488
-9.9E-6	0.02509
-1.01E-5	0.02493
-1.03E-5	0.025
-1.04E-5	0.02507
-1.08E-5	0.02514
-1.14E-5	0.02526
-1.14E-5	0.02547
-1.19E-5	0.02539
-1.21E-5	0.02549
-1.25E-5	0.02589
-1.33E-5	0.02634
-1.34E-5	0.02614
-1.4E-5	0.02603
-1.44E-5	0.02572
-1.46E-5	0.02586
-1.45E-5	0.02612
-1.49E-5	0.02623
-1.56E-5	0.02593
-1.56E-5	0.02587
-1.62E-5	0.02615
-1.64E-5	0.0263
-1.7E-5	0.02647
-1.71E-5	0.02649
-1.73E-5	0.02638
-1.71E-5	0.02657
-1.77E-5	0.02674
-1.86E-5	0.02654
-1.87E-5	0.02631
-1.89E-5	0.02621
-1.91E-5	0.02632
-1.97E-5	0.0262
-1.97E-5	0.02607
-2.01E-5	0.02625
-2.06E-5	0.02637
-2.09E-5	0.0266
-2.1E-5	0.02647
-2.16E-5	0.02649
-2.22E-5	0.02643
-2.22E-5	0.02656
-2.21E-5	0.02628
-2.27E-5	0.02629
-2.3E-5	0.02611
-2.34E-5	0.02625
-2.36E-5	0.02658
-2.44E-5	0.02633
-2.39E-5	0.0264
-2.48E-5	0.02647
-2.53E-5	0.02662
-2.51E-5	0.02638
-2.58E-5	0.02618
-2.62E-5	0.02575
-2.65E-5	0.02565
-2.67E-5	0.02602
-2.7E-5	0.02637
-2.77E-5	0.02628
-2.75E-5	0.02631
-2.83E-5	0.0262
-2.81E-5	0.02585
-2.93E-5	0.02604
-2.91E-5	0.02599
-2.96E-5	0.02575
-2.99E-5	0.02543
-3.01E-5	0.02551
-3.04E-5	0.02547
-3.08E-5	0.02568
-3.12E-5	0.02562
-3.14E-5	0.0257
-3.21E-5	0.02579
-3.22E-5	0.0254
-3.2E-5	0.02517
-3.27E-5	0.02488
-3.28E-5	0.02524
-3.36E-5	0.02515
-3.39E-5	0.02511
-3.43E-5	0.02504
-3.51E-5	0.02487
-3.47E-5	0.0247
-3.51E-5	0.02464
-3.58E-5	0.02447
-3.61E-5	0.0241
-3.64E-5	0.02387
-3.72E-5	0.02384
-3.66E-5	0.02358
-3.77E-5	0.02342
-3.81E-5	0.02315
-3.86E-5	0.02293
-3.85E-5	0.02238
-3.93E-5	0.02129
-3.99E-5	0.01941
-4.02E-5	0.01673
-4.15E-5	0.01413
-4.23E-5	0.01228
-4.31E-5	0.01102
-4.44E-5	0.00971
-4.5E-5	0.00853
-4.68E-5	0.00751
-4.77E-5	0.00641
-4.96E-5	0.00574
-5.04E-5	0.00509
-5.17E-5	0.00462
-5.42E-5	0.00436
-5.57E-5	0.00435
-5.85E-5	0.00446
-5.98E-5	0.00476
-6.2E-5	0.00509
-6.25E-5	0.0054
-6.32E-5	0.00565
-6.51E-5	0.00596
-6.61E-5	0.00628
-6.81E-5	0.00666
-6.91E-5	0.00739
-7.07E-5	0.00805
-7.11E-5	0.00863
-7.18E-5	0.00906
-7.25E-5	0.00936
-7.34E-5	0.00959
-7.39E-5	0.00976
-7.5E-5	0.01002
-7.68E-5	0.01015
-7.73E-5	0.01034
-7.77E-5	0.01047
-7.86E-5	0.01058
-7.9E-5	0.0107
-8E-5	0.01078
-8.03E-5	0.01094
-8.13E-5	0.01106
-8.19E-5	0.01119
